9.510565162951543083e-01	8.910065241883716736e-01	8.090169943749560000e-01	7.071067811865421326e-01	5.877852522924720269e-01	4.539904997395511344e-01	3.090169943749579984e-01	1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01
8.910065241883716736e-01	8.090169943749560000e-01	7.071067811865421326e-01	5.877852522924720269e-01	4.539904997395511344e-01	3.090169943749579984e-01	1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01
8.090169943749560000e-01	7.071067811865421326e-01	5.877852522924720269e-01	4.539904997395511344e-01	3.090169943749579984e-01	1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01
7.071067811865421326e-01	5.877852522924720269e-01	4.539904997395511344e-01	3.090169943749579984e-01	1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01	1.000000000000000000e+00
5.877852522924720269e-01	4.539904997395511344e-01	3.090169943749579984e-01	1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01	1.000000000000000000e+00	9.876883405951404349e-01
4.539904997395511344e-01	3.090169943749579984e-01	1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01	1.000000000000000000e+00	9.876883405951404349e-01	9.510565162951520879e-01
3.090169943749579984e-01	1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01	1.000000000000000000e+00	9.876883405951404349e-01	9.510565162951520879e-01	8.910065241883685649e-01
1.564344650402479386e-01	-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01	1.000000000000000000e+00	9.876883405951404349e-01	9.510565162951520879e-01	8.910065241883685649e-01	8.090169943749518922e-01
-4.902301080408942936e-15	-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01	1.000000000000000000e+00	9.876883405951404349e-01	9.510565162951520879e-01	8.910065241883685649e-01	8.090169943749518922e-01	7.071067811865573427e-01
-1.564344650402295644e-01	-3.090169943749402348e-01	-4.539904997395345365e-01	-5.877852522924569278e-01	-7.071067811865490160e-01	-8.090169943749451198e-01	-8.910065241883632359e-01	-9.510565162951485352e-01	-9.876883405951386585e-01	-1.000000000000000000e+00	-9.876883405951387696e-01	-9.510565162951575280e-01	-8.910065241883765585e-01	-8.090169943749456749e-01	-7.071067811865497932e-01	-5.877852522924806866e-01	-4.539904997395607378e-01	-3.090169943749411785e-01	-1.564344650402305359e-01	-5.878304635907295000e-15	1.564344650402189063e-01	3.090169943749299653e-01	4.539904997395502462e-01	5.877852522924712497e-01	7.071067811865414665e-01	8.090169943749387915e-01	8.910065241883712295e-01	9.510565162951539753e-01	9.876883405951368822e-01	1.000000000000000000e+00	9.876883405951404349e-01	9.510565162951520879e-01	8.910065241883685649e-01	8.090169943749518922e-01	7.071067811865573427e-01	5.877852522924664758e-01
